39.94	-38.71	-58.38	15.95	-20.38	114.78	2.05	-174.11	151.25	110.99	97.53	-6.34	-1.05	-109.83	-41.88	1.16	-162.37	-136.19	-131.10	-92.36	-12.15	-176.30	-121.82	-135.47	2.69	-64.60	-51.78	138.32	-157.35	-159.80	30.23	57.40	46.31	54.95	73.07	-89.25	175.82	-142.00	-23.16	-19.23	57.67	-12.09	-68.90	-84.74	7.19	-49.78	-10.91	95.06	-47.77	-66.87	-7.56	-38.55	-53.18	-47.83	0.00	
-116.30	-55.06	-37.73	-21.80	-34.38	-10.49	-58.33	-9.97	-40.42	35.27	173.26	55.73	65.89	-44.81	4.12	-22.30	131.35	-58.13	-148.99	-125.43	26.57	63.83	-135.66	-125.27	-96.06	-140.92	40.17	53.03	33.47	-121.76	-97.21	-10.38	66.00	45.98	106.30	31.18	28.12	-37.36	23.34	0.64	2.45	56.66	33.50	-92.34	-119.29	-30.83	-39.56	-50.82	-149.58	-61.24	-65.84	-51.34	-121.87	158.96	0.00	
-91.97	-6.05	42.46	-142.77	-68.53	101.31	-57.18	-90.14	104.46	45.78	-30.02	71.16	62.85	-2.73	-1.93	-36.87	-159.62	-33.65	106.75	-13.43	-13.47	-125.08	-135.98	-51.35	-48.90	-35.48	35.69	146.50	135.31	-77.53	-109.72	27.31	85.26	16.02	162.09	55.86	82.31	138.90	52.11	-14.26	-160.56	92.26	-149.59	-79.49	-114.13	-105.26	-48.37	-68.20	-128.11	-42.85	-40.24	-123.90	-26.16	-37.23	0.00	
-20.92	-62.00	-33.15	-68.96	95.64	-52.47	-139.76	-138.37	-165.96	-170.27	65.45	112.03	147.88	-67.15	3.75	29.74	-41.74	127.74	179.30	-122.65	6.45	-42.26	-103.82	-34.16	-47.06	25.23	-32.88	-102.77	-131.45	-160.25	-90.44	79.78	24.34	91.01	94.57	-14.38	-144.41	-175.60	-56.68	133.76	-78.13	2.85	-109.82	64.75	86.02	18.68	166.40	-35.75	180.00	-61.01	142.85	-28.16	104.04	165.38	0.00	
-50.39	-113.42	-24.20	-1.42	42.21	24.72	-88.56	-135.58	-3.28	107.72	-160.52	-9.53	-65.63	-119.04	5.17	-21.12	-113.75	136.05	-58.08	5.31	-134.78	137.10	-151.25	-58.68	-126.44	-158.75	-13.43	-171.50	-169.08	-24.08	54.50	-7.66	47.01	54.78	78.76	50.54	73.32	-75.83	-72.41	-29.95	38.10	151.53	52.09	-10.39	86.50	-70.56	-95.76	-0.21	1.46	-40.51	-98.62	47.51	-25.35	-85.60	0.00	
-76.21	-58.12	-112.62	95.30	-36.10	100.59	-52.13	-112.78	-20.88	12.29	81.94	10.84	-35.27	-135.40	63.35	-77.45	-104.70	-132.10	-93.31	-153.59	-117.33	-152.40	-129.45	-158.20	-69.67	-52.40	98.84	113.94	83.70	-67.52	102.40	24.82	42.32	89.88	122.02	51.98	20.81	-67.34	20.94	27.32	163.35	-173.92	25.23	-78.90	-53.01	-53.48	-49.97	-84.49	-37.96	-51.21	-90.30	-65.22	-151.35	-86.27	0.00	
101.31	-149.35	-113.40	-28.20	-104.30	-102.86	56.85	79.46	-62.74	98.47	-49.95	85.14	-141.39	20.70	-49.40	120.49	138.03	-36.42	-28.33	-136.79	-144.46	-141.10	-123.32	-145.97	-104.74	-105.26	-141.83	59.13	175.66	-120.16	4.86	37.81	67.99	15.09	78.01	178.78	126.26	2.78	-58.65	-32.08	-136.01	50.61	-12.41	3.26	82.51	-76.24	-40.60	-131.97	10.74	-48.39	54.46	-14.03	-52.55	-51.68	0.00	
-118.43	-61.22	-15.02	-72.96	-13.49	120.75	-56.82	158.74	90.91	-149.66	64.00	161.57	87.48	-177.08	86.04	-52.48	-111.98	-151.25	-95.18	-127.97	-72.22	-71.78	-157.71	-160.62	-67.26	-102.18	-26.87	-150.55	-0.84	-78.69	135.91	21.83	20.14	8.59	48.37	88.46	95.44	-168.01	37.08	-28.30	10.92	-81.31	154.44	-44.76	-174.29	0.63	-67.29	47.80	-120.87	-51.07	-83.79	-37.17	-101.30	-54.68	0.00	
31.65	114.78	-86.82	-110.47	172.55	-18.85	-47.94	-83.76	32.64	-15.12	-20.07	119.71	-23.89	87.16	-21.09	54.77	-176.30	-107.65	135.48	31.61	5.30	-134.18	-109.96	-169.45	15.17	-103.46	-136.63	175.71	-174.42	-8.05	33.45	-21.34	50.73	52.60	4.73	127.66	45.54	152.77	36.65	2.01	-67.62	45.00	-10.47	-72.78	171.48	-145.08	-70.23	-47.52	8.42	74.02	-59.75	177.48	-73.14	-12.58	0.00	
-111.09	35.79	-16.70	-19.35	-91.62	-53.99	169.99	52.13	-81.98	139.27	-64.70	-44.65	-171.23	-85.47	-27.52	-100.59	117.76	30.04	-119.45	-136.85	-39.66	-113.18	-142.73	-76.10	-77.58	-144.31	119.29	110.83	-160.05	52.78	-43.97	45.66	-68.80	123.79	55.61	48.52	119.47	126.17	97.29	9.87	-92.34	35.96	105.57	-23.99	-16.57	-160.56	-23.63	-138.85	20.78	-20.47	-130.40	-45.70	-68.20	-35.94	0.00	
-167.84	54.46	23.04	7.27	82.87	-40.64	-98.97	117.41	-87.72	-97.17	-109.93	-4.23	-36.78	-68.90	4.48	-20.33	146.72	-31.95	158.83	-44.71	44.25	-138.15	-98.31	-88.65	-127.44	-42.47	-129.41	41.71	89.06	-8.29	-131.06	83.75	65.53	61.60	32.36	25.33	95.49	-105.95	127.87	1.42	59.53	115.22	-97.94	-86.82	5.34	12.64	-48.46	63.24	-42.47	-32.34	-19.05	-58.44	-12.74	13.37	0.00	
-41.38	-113.65	-124.27	-85.43	-128.04	175.15	-56.73	-146.25	-116.69	142.95	-39.86	34.70	-12.20	-39.99	76.33	99.33	-24.04	-55.96	-166.90	-63.59	-90.57	-110.04	-90.00	-101.84	26.91	-45.15	8.67	-104.02	-84.14	65.71	-2.48	11.26	104.60	-30.94	88.96	47.87	-60.70	153.70	-86.28	-3.01	-27.08	-138.73	127.96	38.72	-117.90	-75.96	157.25	120.21	-9.82	6.34	131.57	126.87	-84.60	-21.78	0.00	
-22.93	-55.43	161.95	-56.91	-55.83	-67.53	-62.77	-90.56	-162.75	145.09	9.72	15.54	56.13	105.20	12.45	-99.78	-113.39	124.65	149.23	-46.02	-25.44	146.67	-78.69	-129.02	-157.27	-83.25	-43.97	108.82	65.32	46.08	18.86	-15.94	-0.64	-90.55	120.72	14.51	91.90	178.87	-6.58	-4.50	177.32	-165.49	-124.38	-62.12	19.57	-84.38	-101.82	115.84	61.91	-21.80	-131.74	-35.53	-16.33	-90.49	0.00	
6.08	53.13	-19.34	-41.32	-62.63	-54.78	-35.97	26.73	-149.19	-137.97	-73.17	29.22	-57.93	-106.87	88.86	-42.23	-17.87	57.92	21.15	-97.83	-62.41	-92.90	177.53	-113.25	78.06	-18.28	57.23	80.23	-71.53	52.52	-174.99	28.29	66.09	172.85	60.73	45.27	78.99	63.00	-65.39	-33.92	-126.69	74.20	-38.73	-11.19	-119.68	-69.55	-41.33	-94.98	-66.41	106.07	-72.36	-70.78	-100.00	27.37	0.00	
50.14	-62.70	-8.28	-71.05	-71.40	-93.48	-104.82	-92.13	-65.85	-153.43	64.98	-15.96	80.02	-123.67	-170.67	-4.73	-24.94	-93.33	-12.48	-75.84	4.26	39.96	-18.43	-75.63	-41.40	-154.37	-69.01	132.93	109.45	50.65	-146.51	10.09	32.12	129.13	8.85	86.89	116.57	156.74	-168.86	3.76	53.52	70.63	-66.63	-31.29	-67.27	16.56	36.18	-45.27	2.94	-82.00	-4.64	97.13	-20.57	116.57	0.00	
-54.09	-40.90	-66.75	-90.60	-78.06	-45.69	34.05	89.58	-108.39	67.51	-46.78	-6.77	-26.46	-30.02	-26.91	59.80	-124.14	98.39	-55.48	134.49	90.00	-63.37	-109.32	-107.93	-61.05	-61.22	80.39	94.27	119.31	-27.97	144.35	6.04	39.52	-49.75	-8.09	152.15	-158.66	-98.18	-132.47	-178.71	17.15	44.05	-87.54	143.96	10.58	-55.35	81.20	165.96	-60.97	-22.56	-87.60	85.48	-49.87	-16.35	0.00	
25.99	-72.39	-49.99	-40.22	143.08	-37.67	-81.54	114.08	-166.58	-72.97	9.92	0.33	107.52	-141.00	81.79	-92.60	-109.74	154.60	72.44	98.79	-35.43	-177.79	-63.10	-89.01	75.43	-50.53	64.63	98.49	59.42	-151.12	-94.69	-8.66	48.78	145.68	89.96	155.08	74.98	51.14	25.84	95.91	43.15	-95.00	-126.25	99.95	55.42	-106.90	-97.52	-24.34	-29.46	-111.18	-92.03	-31.07	-61.46	-21.50	0.00	
-43.89	-120.32	-76.17	-81.03	-129.70	-172.20	18.56	-140.28	-66.36	43.09	5.25	36.44	-1.53	37.86	-2.96	-102.90	58.94	-118.83	-92.87	-35.17	-9.63	-84.53	-35.90	-66.66	77.43	-24.24	34.66	107.85	3.93	-145.23	-7.73	-17.70	66.90	27.13	177.46	87.23	-172.39	-143.68	19.27	1.11	-136.01	144.94	-115.94	-32.09	-72.62	-81.87	-44.04	-70.35	-44.04	-61.82	-135.76	-59.19	-117.36	-111.63	0.00	
-79.38	-70.88	60.72	15.11	-87.49	-70.13	-50.56	-90.08	-50.57	-42.29	68.87	14.18	82.57	-111.80	37.52	27.15	166.17	-97.88	-148.43	-161.44	21.99	-126.97	-50.19	-72.41	-30.63	-54.54	-128.03	93.59	-76.90	35.89	-68.05	-22.33	51.89	-44.67	38.44	84.38	94.02	174.14	159.52	-19.47	-118.24	-14.66	114.32	-18.54	-52.41	-8.13	-142.92	-43.61	4.97	-17.65	47.28	-53.13	-85.04	-128.96	0.00	
-56.56	-35.31	-39.89	-16.93	-10.77	101.43	-41.29	-62.90	-169.00	-57.18	122.80	23.29	-9.93	170.43	16.35	-5.87	88.20	4.51	-63.27	36.34	166.01	-71.57	-88.47	58.56	-45.75	-52.75	42.27	67.62	157.04	-116.05	101.96	-58.50	15.71	170.68	100.88	-20.81	47.65	3.74	-11.01	128.90	-162.08	86.54	86.48	-45.44	4.21	-8.74	-75.73	32.98	-54.71	-133.14	-37.03	-24.50	-165.96	-0.61	0.00	
-73.61	119.17	-108.43	-112.00	145.88	-10.51	-121.17	-60.31	59.30	-168.80	-44.74	-7.41	31.11	5.48	-161.62	-143.38	142.45	173.90	124.93	50.60	2.23	-109.23	-46.65	-97.00	-65.37	-18.37	-61.66	58.33	76.34	-43.00	53.02	42.39	138.06	3.81	87.67	119.12	64.22	-79.64	14.18	24.25	70.87	17.12	20.46	-68.65	111.83	15.57	-83.09	-103.40	-26.29	-69.03	-19.65	-33.86	-21.09	168.43	0.00	
-83.70	-41.24	-60.79	132.51	-35.49	-84.86	-10.86	11.70	-126.93	127.41	-0.41	166.76	179.46	-30.64	-12.88	-89.20	-155.32	-12.22	-60.79	-61.57	146.12	-134.00	-75.56	62.13	-57.15	-101.74	18.16	97.40	-117.88	0.62	122.58	35.05	37.14	-97.56	160.96	102.17	-131.56	-4.63	-88.86	-104.69	-137.75	40.62	28.46	-54.14	-126.80	-177.38	28.25	-63.58	-59.37	-22.46	-62.19	167.32	-31.91	-156.47	0.00	
-36.06	-11.19	-105.04	-57.29	154.26	-133.29	-66.45	-43.77	-152.46	-68.57	85.00	63.50	-61.60	-14.26	6.24	30.16	-94.77	50.81	-83.00	-135.82	-76.38	-76.34	-78.70	115.46	-60.90	-24.58	-107.67	85.37	-130.47	175.63	80.66	74.94	95.12	44.28	85.56	-172.01	165.30	119.64	164.15	-129.16	42.92	-107.00	-97.20	-25.18	-83.96	-25.13	6.04	-35.29	-169.00	-22.48	-163.24	-166.77	85.73	-167.41	0.00	
4.02	-12.46	-11.42	-21.32	-80.43	-85.53	-60.52	-146.71	136.45	-179.13	-176.12	31.54	-150.70	41.51	39.67	-40.98	28.24	-138.61	-14.53	-30.49	-86.84	102.46	-61.07	-135.52	-107.55	15.38	2.96	40.02	-128.86	95.43	33.42	-11.77	148.06	77.94	61.40	106.96	133.24	-126.14	159.94	35.33	-12.57	-168.80	-72.51	-34.18	-65.73	-83.78	-124.50	-48.63	133.99	-50.05	-79.40	-81.77	136.55	66.37	0.00	
-30.65	7.64	-26.58	-67.15	156.84	-38.48	-130.97	14.47	-59.98	135.32	24.66	30.90	63.43	-49.57	8.91	-36.40	-13.67	-152.24	-155.01	170.33	-76.89	-108.76	-90.78	-100.24	-21.80	-61.19	-67.77	60.44	28.96	117.92	-52.40	31.65	21.47	64.74	55.66	48.44	94.04	53.85	44.80	-143.65	37.49	-153.50	150.42	-68.19	-10.04	-39.58	2.08	-159.04	-149.91	-28.35	-86.81	115.24	-38.99	-42.13	0.00	
-82.18	-28.53	-165.46	-61.21	4.55	-67.95	-82.72	-77.19	-88.85	139.57	44.01	-5.45	-43.58	-120.23	-51.20	104.27	17.10	39.61	-179.96	118.96	-78.65	173.49	-140.04	-105.97	-84.71	-63.66	135.47	71.29	-53.69	57.62	-77.35	4.12	75.63	148.73	77.07	71.77	76.55	171.29	125.04	18.15	116.26	-104.20	-51.77	-24.85	17.50	-4.49	57.89	-84.89	-13.24	24.39	-102.28	146.67	-20.07	-63.12	0.00	
-166.61	-59.86	-87.59	-45.62	69.66	-84.55	-101.29	15.40	-169.00	122.33	48.36	-35.52	28.02	0.48	-5.62	-44.25	-66.43	-55.85	-107.12	-159.97	-79.59	-48.93	-122.91	-43.13	-160.58	-43.06	-132.56	21.88	113.72	58.84	40.05	-44.90	60.99	4.72	71.87	-168.11	20.83	-87.60	109.02	103.81	145.31	-169.66	-119.93	-74.12	176.19	-63.68	-88.61	69.43	15.31	-45.81	-59.83	-152.82	-66.40	-115.57	0.00	
-51.88	-45.51	-60.34	-56.86	9.16	-9.63	-117.02	83.60	-151.05	114.88	89.86	36.87	-36.81	88.78	-31.45	-51.38	-97.63	-123.46	97.61	-20.90	-85.17	-139.97	-161.09	-126.88	169.02	-172.68	-3.92	31.87	-106.81	-63.75	88.10	73.87	42.97	25.15	129.57	85.07	-0.94	92.15	-19.95	84.36	125.54	95.89	-37.01	-28.69	-101.01	-4.82	106.14	153.37	-37.90	-11.33	-94.67	108.38	-28.81	65.28	0.00	
-76.65	-60.91	-123.59	-47.63	-29.18	-56.53	-129.09	-118.04	-4.45	93.36	148.29	20.01	-165.11	-1.11	-0.55	37.82	-75.96	124.28	-80.39	-107.39	-59.72	-99.74	-121.81	-94.78	-12.65	-54.69	95.68	79.98	146.69	-150.45	-60.31	8.92	71.76	46.48	62.53	-176.32	-153.69	165.91	-98.12	-91.73	70.12	-103.91	98.43	-91.70	-18.94	-48.88	-89.55	144.16	-35.00	-170.81	52.56	90.00	-73.74	69.72	0.00	
-60.03	-33.54	-124.70	-66.67	-7.98	-30.58	-91.44	-104.66	51.74	-159.77	69.66	119.58	19.72	141.04	-65.82	-167.21	-43.39	-25.32	101.62	154.95	140.52	-56.39	-121.82	-129.12	-8.37	-39.36	-48.62	-19.68	119.00	93.45	98.49	51.58	95.97	156.82	67.17	-129.19	-165.15	-101.78	16.36	-7.16	112.68	30.45	162.02	-54.00	-21.03	3.73	-60.17	120.85	-35.70	-31.49	-68.50	-133.78	-73.32	-3.78	0.00	
44.73	-71.08	-117.24	-24.68	-148.80	-69.35	-62.85	-90.12	-130.97	-132.80	150.46	50.65	107.92	-158.40	-79.15	-46.95	145.92	-40.92	20.22	-104.37	-42.44	90.54	-94.22	-121.00	-40.38	-20.58	4.86	12.02	-171.92	-131.02	-38.82	-82.50	60.76	39.95	11.38	113.81	132.04	-179.72	-11.60	-19.45	-117.90	-162.42	-40.09	-97.68	135.00	-120.63	-60.44	-45.39	-47.26	-100.12	-68.93	-43.07	-89.28	-19.21	0.00	
-67.37	-142.35	48.54	-56.50	-49.43	-13.05	-72.39	-95.73	-118.06	-14.61	43.58	7.39	75.54	-4.53	43.15	-12.14	65.37	-134.48	-53.78	-144.27	-75.25	-85.53	-163.33	-101.51	-78.34	-60.51	-100.37	91.41	91.45	19.18	-126.25	50.73	-103.67	70.24	120.75	110.72	153.16	-174.42	-66.03	-168.47	51.50	-168.46	-151.73	-36.57	131.79	-24.55	-129.29	-10.66	52.08	-50.33	-83.29	-28.99	-124.17	75.37	0.00	
-59.13	-47.62	-47.11	-72.68	-96.34	-89.51	-39.80	-29.53	-146.55	-166.87	115.01	131.90	161.57	-172.72	120.15	55.89	-145.31	-164.91	-52.96	168.22	-106.21	164.15	-67.99	-119.24	-42.54	-52.89	-10.59	-47.19	-53.99	-171.38	-113.16	95.25	142.66	122.66	50.85	107.94	-57.63	140.94	142.93	-31.86	-151.59	70.69	95.94	-41.24	70.72	19.44	-106.19	-36.87	-65.64	-82.86	168.69	-129.78	-61.95	-124.94	0.00	
-25.16	-64.12	123.48	-35.50	-47.55	-95.40	-97.90	91.94	-83.98	50.77	126.57	51.10	107.15	-143.79	-43.86	4.39	-4.59	-85.62	132.91	-176.82	-121.06	-67.47	-93.61	-91.42	-31.23	-1.99	36.36	-25.32	-102.05	141.28	58.05	-39.20	36.00	-13.19	-0.93	54.65	-40.85	74.12	27.05	8.46	120.73	126.06	23.71	-165.96	-16.30	9.26	176.61	19.11	4.97	-60.38	-54.03	-19.72	-12.33	-132.36	0.00	
-77.32	-54.74	-84.75	-52.58	13.57	-60.20	-143.91	-47.45	-6.15	141.97	24.15	97.81	-107.00	146.48	-42.59	-175.81	11.09	-38.36	140.16	-137.69	-65.15	-102.94	-127.37	-68.15	74.15	-129.89	-47.02	16.87	139.39	124.55	-68.26	68.11	45.35	28.04	54.42	53.37	51.81	-179.47	128.48	-48.97	84.59	-170.91	-97.22	-83.86	90.55	-14.08	-34.48	41.54	-75.53	163.09	-42.32	-71.57	19.02	-15.39	0.00	
-42.85	-16.71	-79.81	-76.77	-36.30	-126.61	-94.07	-56.90	30.87	170.34	43.79	64.10	26.11	177.46	22.98	122.58	166.80	176.04	133.23	179.69	-104.44	-98.72	-109.64	-21.17	-179.44	-159.92	16.78	-28.45	86.42	62.93	-29.54	-40.13	43.76	69.34	96.92	87.97	77.28	165.68	155.44	136.54	-169.24	-165.21	100.28	-123.46	164.99	-87.44	-128.41	-79.17	48.47	-19.70	-113.05	25.65	89.70	157.00	0.00	
-70.97	-2.56	-137.07	-44.94	-47.60	-60.52	-144.46	-56.03	-8.14	78.13	73.73	37.39	141.55	-31.84	50.18	-109.37	-64.53	94.79	3.86	-42.72	-119.61	-144.59	-125.60	-63.64	-41.17	-44.59	35.06	80.65	9.87	-175.10	-12.26	17.86	41.27	44.50	97.65	118.35	93.89	141.02	30.63	161.92	146.94	93.08	156.79	-65.62	65.04	-85.09	-60.52	-29.02	-45.71	94.40	-47.10	-75.15	-161.89	57.04	0.00	
-65.66	-17.04	-73.42	-35.84	-101.98	-92.09	-165.96	-142.72	30.75	71.22	25.25	85.26	-62.36	87.50	52.61	42.55	-81.64	-159.31	119.61	-159.84	83.34	-108.32	37.16	-60.52	-38.93	22.30	-23.16	105.52	-161.66	-18.69	1.89	-69.74	75.13	61.13	38.01	68.15	117.47	146.43	167.36	163.76	103.65	155.82	115.76	-80.30	146.93	75.88	-120.17	-67.65	29.88	-130.39	-68.11	-103.38	-1.81	-60.77	0.00	
-94.43	97.13	-32.21	-50.81	-59.12	153.19	-68.63	52.39	-160.24	139.86	77.77	39.96	83.58	152.76	71.23	-12.01	114.08	-33.23	161.32	-80.67	-22.99	-59.73	-98.23	-64.53	-24.98	-121.29	-73.69	125.19	-14.08	8.07	-37.20	35.32	61.99	39.55	58.84	111.84	116.33	-171.55	1.69	164.67	118.69	145.21	63.58	-119.41	36.78	50.05	-125.85	-12.44	-102.46	-2.80	-115.38	14.80	125.31	11.76	0.00	
-50.42	-49.57	-58.82	-58.84	-53.67	-136.69	-27.39	-44.95	-97.67	-176.23	71.70	105.99	29.64	0.54	21.58	-32.30	61.45	170.72	2.00	-139.58	-53.71	-141.31	-122.00	-112.62	-108.50	83.30	4.94	-141.77	-30.44	-0.88	0.88	107.01	59.35	56.96	71.14	96.54	74.30	153.77	116.83	139.74	106.46	87.42	162.69	-113.88	144.88	-74.14	-80.27	18.30	-33.73	128.81	-113.38	149.64	-14.04	-137.16	0.00	
-53.52	-72.64	-45.40	-15.86	-12.32	104.74	-33.07	-54.61	-167.28	110.20	20.96	51.10	47.34	64.18	26.51	-8.43	-55.16	-151.81	57.65	-127.23	-110.11	-97.59	-44.90	-83.09	-39.46	177.47	-159.61	-112.64	-160.90	-41.24	24.00	-107.07	102.07	81.12	48.14	82.84	72.89	155.73	155.24	96.52	118.56	145.98	-173.94	-121.02	-169.67	25.87	120.53	28.91	-52.46	8.54	-10.47	60.51	-6.45	86.45	0.00	
-77.42	-95.39	-42.06	-67.79	-8.40	-97.89	131.28	0.24	33.39	144.28	30.56	48.92	-2.99	147.86	33.95	-10.07	-168.23	-170.15	-40.98	-96.08	-97.64	-67.45	-92.92	-43.97	-27.01	-135.85	-77.91	23.72	10.47	-65.29	50.64	18.29	36.30	52.93	66.86	91.41	98.77	134.21	86.39	141.92	113.56	148.23	149.81	-162.63	-166.31	10.94	-137.46	33.48	-55.05	-111.37	-153.79	83.16	115.86	70.00	0.00	
-24.25	-5.76	-129.48	173.78	-61.67	-71.51	-125.00	-176.09	57.82	99.68	34.92	49.77	70.00	16.01	12.82	-7.01	-14.45	-63.67	-98.85	-148.51	-86.61	-33.52	-98.20	-91.60	-38.07	-113.59	8.20	-11.52	-69.82	81.73	-1.33	23.49	60.95	65.99	54.96	89.15	99.05	97.73	96.26	111.36	144.16	149.58	149.18	148.72	146.51	175.55	-160.81	-163.88	-152.69	-152.01	-161.26	-157.24	-144.82	-133.15	0.00	
-91.03	-29.37	-39.91	-92.56	-14.16	-2.92	-90.49	2.24	137.05	137.48	69.87	58.82	-53.75	-18.12	14.93	-35.04	-36.22	-33.85	-89.68	-104.06	-106.21	-103.20	-95.05	-93.30	-62.90	-35.44	-30.93	-3.03	0.36	12.74	37.33	25.70	52.83	59.17	66.80	70.40	85.10	106.42	80.08	128.53	143.68	149.53	137.42	70.76	-131.01	-33.02	-173.02	-146.14	24.93	87.52	-118.69	-118.97	80.26	-154.97	0.00	
-35.80	-99.25	-81.76	-64.24	-48.05	-148.76	-79.06	-149.84	102.80	66.55	60.84	40.70	-26.36	-5.60	57.63	-56.88	-16.18	-47.73	-119.21	-87.20	-97.94	-69.37	-91.23	-83.93	-21.17	-69.10	-87.40	-50.43	146.83	9.20	25.79	28.02	62.32	77.65	53.09	91.25	78.38	75.54	80.67	111.64	168.87	142.63	142.27	76.23	-46.96	39.40	-88.43	114.73	72.66	26.50	-141.17	-20.89	105.17	15.72	0.00	
